12.1034 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B98C1499B0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B98C129E10>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.9245 	EXP 	begin: text = '3'
14.9306 	EXP 	begin: text = '3'
14.9367 	EXP 	begin: text = '3'
14.9428 	EXP 	begin: text = '3'
14.9489 	EXP 	begin: text = '3'
14.9550 	EXP 	begin: text = '3'
14.9611 	EXP 	begin: text = '3'
14.9672 	EXP 	begin: text = '3'
14.9733 	EXP 	begin: text = '3'
14.9794 	EXP 	begin: text = '3'
14.9855 	EXP 	begin: text = '3'
14.9916 	EXP 	begin: text = '3'
14.9977 	EXP 	begin: text = '3'
15.0038 	EXP 	begin: text = '3'
15.0099 	EXP 	begin: text = '3'
15.0160 	EXP 	begin: text = '3'
15.0220 	EXP 	begin: text = '3'
15.0281 	EXP 	begin: text = '3'
15.0342 	EXP 	begin: text = '3'
15.0464 	EXP 	begin: text = '3'
15.0525 	EXP 	begin: text = '3'
15.0586 	EXP 	begin: text = '3'
15.0647 	EXP 	begin: text = '3'
15.0708 	EXP 	begin: text = '3'
15.0769 	EXP 	begin: text = '3'
15.0830 	EXP 	begin: text = '3'
15.0891 	EXP 	begin: text = '3'
15.0952 	EXP 	begin: text = '3'
15.1013 	EXP 	begin: text = '3'
15.1074 	EXP 	begin: text = '3'
15.1135 	EXP 	begin: text = '3'
15.1196 	EXP 	begin: text = '3'
15.1257 	EXP 	begin: text = '3'
15.1317 	EXP 	begin: text = '3'
15.1379 	EXP 	begin: text = '3'
15.1439 	EXP 	begin: text = '3'
15.1500 	EXP 	begin: text = '3'
15.1561 	EXP 	begin: text = '3'
15.1623 	EXP 	begin: text = '3'
15.1683 	EXP 	begin: text = '3'
15.1744 	EXP 	begin: text = '3'
15.1805 	EXP 	begin: text = '3'
15.1866 	EXP 	begin: text = '3'
15.1928 	EXP 	begin: text = '3'
15.1988 	EXP 	begin: text = '3'
15.2049 	EXP 	begin: text = '3'
15.2110 	EXP 	begin: text = '3'
15.2171 	EXP 	begin: text = '3'
15.2232 	EXP 	begin: text = '3'
15.2293 	EXP 	begin: text = '3'
15.2354 	EXP 	begin: text = '3'
15.2415 	EXP 	begin: text = '3'
15.2476 	EXP 	begin: text = '3'
15.2537 	EXP 	begin: text = '3'
15.2598 	EXP 	begin: text = '3'
15.2658 	EXP 	begin: text = '3'
15.2719 	EXP 	begin: text = '3'
15.2783 	EXP 	begin: text = '3'
15.2841 	EXP 	begin: text = '3'
15.2902 	EXP 	begin: text = '3'
15.2963 	EXP 	begin: text = '3'
15.3024 	EXP 	begin: text = '3'
15.3085 	EXP 	begin: text = '3'
15.3146 	EXP 	begin: text = '3'
15.3207 	EXP 	begin: text = '3'
15.3268 	EXP 	begin: text = '3'
15.3329 	EXP 	begin: text = '3'
15.3390 	EXP 	begin: text = '3'
15.3451 	EXP 	begin: text = '3'
15.3512 	EXP 	begin: text = '3'
15.3573 	EXP 	begin: text = '3'
15.3634 	EXP 	begin: text = '3'
15.3695 	EXP 	begin: text = '3'
15.3756 	EXP 	begin: text = '3'
15.3816 	EXP 	begin: text = '3'
15.3877 	EXP 	begin: text = '3'
15.3938 	EXP 	begin: text = '3'
15.4061 	EXP 	begin: text = '2'
15.4121 	EXP 	begin: text = '2'
15.4182 	EXP 	begin: text = '2'
15.4304 	EXP 	begin: text = '2'
15.4365 	EXP 	begin: text = '2'
15.4427 	EXP 	begin: text = '2'
15.4487 	EXP 	begin: text = '2'
15.4548 	EXP 	begin: text = '2'
15.4610 	EXP 	begin: text = '2'
15.4670 	EXP 	begin: text = '2'
15.4731 	EXP 	begin: text = '2'
15.4792 	EXP 	begin: text = '2'
15.4853 	EXP 	begin: text = '2'
15.4914 	EXP 	begin: text = '2'
15.4975 	EXP 	begin: text = '2'
15.5036 	EXP 	begin: text = '2'
15.5097 	EXP 	begin: text = '2'
15.5157 	EXP 	begin: text = '2'
15.5218 	EXP 	begin: text = '2'
15.5279 	EXP 	begin: text = '2'
15.5340 	EXP 	begin: text = '2'
15.5402 	EXP 	begin: text = '2'
15.5462 	EXP 	begin: text = '2'
15.5523 	EXP 	begin: text = '2'
15.5584 	EXP 	begin: text = '2'
15.5646 	EXP 	begin: text = '2'
15.5706 	EXP 	begin: text = '2'
15.5767 	EXP 	begin: text = '2'
15.5828 	EXP 	begin: text = '2'
15.5890 	EXP 	begin: text = '2'
15.5950 	EXP 	begin: text = '2'
15.6011 	EXP 	begin: text = '2'
15.6072 	EXP 	begin: text = '2'
15.6133 	EXP 	begin: text = '2'
15.6194 	EXP 	begin: text = '2'
15.6255 	EXP 	begin: text = '2'
15.6316 	EXP 	begin: text = '2'
15.6377 	EXP 	begin: text = '2'
15.6438 	EXP 	begin: text = '2'
15.6498 	EXP 	begin: text = '2'
15.6560 	EXP 	begin: text = '2'
15.6620 	EXP 	begin: text = '2'
15.6682 	EXP 	begin: text = '2'
15.6743 	EXP 	begin: text = '2'
15.6803 	EXP 	begin: text = '2'
15.6864 	EXP 	begin: text = '2'
15.6925 	EXP 	begin: text = '2'
15.6986 	EXP 	begin: text = '2'
15.7047 	EXP 	begin: text = '2'
15.7108 	EXP 	begin: text = '2'
15.7169 	EXP 	begin: text = '2'
15.7230 	EXP 	begin: text = '2'
15.7292 	EXP 	begin: text = '2'
15.7352 	EXP 	begin: text = '2'
15.7413 	EXP 	begin: text = '2'
15.7474 	EXP 	begin: text = '2'
15.7535 	EXP 	begin: text = '2'
15.7596 	EXP 	begin: text = '2'
15.7657 	EXP 	begin: text = '2'
15.7718 	EXP 	begin: text = '2'
15.7779 	EXP 	begin: text = '2'
15.7840 	EXP 	begin: text = '2'
15.7901 	EXP 	begin: text = '2'
15.7961 	EXP 	begin: text = '2'
15.8022 	EXP 	begin: text = '2'
15.8084 	EXP 	begin: text = '2'
15.8144 	EXP 	begin: text = '2'
15.8205 	EXP 	begin: text = '2'
15.8266 	EXP 	begin: text = '2'
15.8327 	EXP 	begin: text = '2'
15.8393 	EXP 	begin: text = '2'
15.8449 	EXP 	begin: text = '2'
15.8510 	EXP 	begin: text = '2'
15.8571 	EXP 	begin: text = '2'
15.8632 	EXP 	begin: text = '2'
15.8693 	EXP 	begin: text = '2'
15.8754 	EXP 	begin: text = '2'
15.8815 	EXP 	begin: text = '2'
15.8876 	EXP 	begin: text = '2'
15.8937 	EXP 	begin: text = '2'
15.8998 	EXP 	begin: text = '2'
15.9059 	EXP 	begin: text = '2'
15.9119 	EXP 	begin: text = '2'
15.9181 	EXP 	begin: text = '2'
15.9242 	EXP 	begin: text = '2'
15.9303 	EXP 	begin: text = '2'
15.9364 	EXP 	begin: text = '2'
15.9425 	EXP 	begin: text = '2'
15.9485 	EXP 	begin: text = '2'
15.9546 	EXP 	begin: text = '2'
15.9608 	EXP 	begin: text = '2'
15.9668 	EXP 	begin: text = '2'
15.9729 	EXP 	begin: text = '2'
15.9790 	EXP 	begin: text = '2'
15.9851 	EXP 	begin: text = '2'
15.9912 	EXP 	begin: text = '2'
15.9973 	EXP 	begin: text = '2'
16.0034 	EXP 	begin: text = '2'
16.0095 	EXP 	begin: text = '2'
16.0156 	EXP 	begin: text = '2'
16.0217 	EXP 	begin: text = '2'
16.0278 	EXP 	begin: text = '2'
16.0339 	EXP 	begin: text = '2'
16.0400 	EXP 	begin: text = '2'
16.0460 	EXP 	begin: text = '2'
16.0522 	EXP 	begin: text = '2'
16.0582 	EXP 	begin: text = '2'
16.0644 	EXP 	begin: text = '2'
16.0705 	EXP 	begin: text = '2'
16.0766 	EXP 	begin: text = '2'
16.0826 	EXP 	begin: text = '2'
16.0887 	EXP 	begin: text = '2'
16.0948 	EXP 	begin: text = '2'
16.1009 	EXP 	begin: text = '2'
16.1070 	EXP 	begin: text = '2'
16.1131 	EXP 	begin: text = '2'
16.1192 	EXP 	begin: text = '2'
16.1253 	EXP 	begin: text = '2'
16.1314 	EXP 	begin: text = '2'
16.1375 	EXP 	begin: text = '2'
16.1436 	EXP 	begin: text = '2'
16.1497 	EXP 	begin: text = '2'
16.1558 	EXP 	begin: text = '2'
16.1619 	EXP 	begin: text = '2'
16.1680 	EXP 	begin: text = '2'
16.1741 	EXP 	begin: text = '2'
16.1802 	EXP 	begin: text = '2'
16.1863 	EXP 	begin: text = '2'
16.1924 	EXP 	begin: text = '2'
16.1985 	EXP 	begin: text = '2'
16.2046 	EXP 	begin: text = '2'
16.2107 	EXP 	begin: text = '2'
16.2167 	EXP 	begin: text = '2'
16.2228 	EXP 	begin: text = '2'
16.2289 	EXP 	begin: text = '2'
16.2350 	EXP 	begin: text = '2'
16.2412 	EXP 	begin: text = '2'
16.2473 	EXP 	begin: text = '2'
16.2533 	EXP 	begin: text = '2'
16.2595 	EXP 	begin: text = '2'
16.2655 	EXP 	begin: text = '2'
16.2716 	EXP 	begin: text = '2'
16.2777 	EXP 	begin: text = '2'
16.2838 	EXP 	begin: text = '2'
16.2899 	EXP 	begin: text = '2'
16.2960 	EXP 	begin: text = '2'
16.3021 	EXP 	begin: text = '2'
16.3082 	EXP 	begin: text = '2'
16.3143 	EXP 	begin: text = '2'
16.3204 	EXP 	begin: text = '2'
16.3264 	EXP 	begin: text = '2'
16.3326 	EXP 	begin: text = '2'
16.3386 	EXP 	begin: text = '2'
16.3447 	EXP 	begin: text = '2'
16.3509 	EXP 	begin: text = '2'
16.3570 	EXP 	begin: text = '2'
16.3630 	EXP 	begin: text = '2'
16.3691 	EXP 	begin: text = '2'
16.3753 	EXP 	begin: text = '2'
16.3813 	EXP 	begin: text = '2'
16.3874 	EXP 	begin: text = '2'
16.3936 	EXP 	begin: text = '2'
16.4057 	EXP 	begin: text = '1'
16.4118 	EXP 	begin: text = '1'
16.4179 	EXP 	begin: text = '1'
16.4240 	EXP 	begin: text = '1'
16.4301 	EXP 	begin: text = '1'
16.4362 	EXP 	begin: text = '1'
16.4423 	EXP 	begin: text = '1'
16.4484 	EXP 	begin: text = '1'
16.4545 	EXP 	begin: text = '1'
16.4605 	EXP 	begin: text = '1'
16.4666 	EXP 	begin: text = '1'
16.4727 	EXP 	begin: text = '1'
16.4789 	EXP 	begin: text = '1'
16.4849 	EXP 	begin: text = '1'
16.4910 	EXP 	begin: text = '1'
16.4971 	EXP 	begin: text = '1'
16.5032 	EXP 	begin: text = '1'
16.5093 	EXP 	begin: text = '1'
16.5154 	EXP 	begin: text = '1'
16.5215 	EXP 	begin: text = '1'
16.5276 	EXP 	begin: text = '1'
16.5337 	EXP 	begin: text = '1'
16.5398 	EXP 	begin: text = '1'
16.5459 	EXP 	begin: text = '1'
16.5520 	EXP 	begin: text = '1'
16.5581 	EXP 	begin: text = '1'
16.5642 	EXP 	begin: text = '1'
16.5703 	EXP 	begin: text = '1'
16.5764 	EXP 	begin: text = '1'
16.5825 	EXP 	begin: text = '1'
16.5886 	EXP 	begin: text = '1'
16.5947 	EXP 	begin: text = '1'
16.6008 	EXP 	begin: text = '1'
16.6068 	EXP 	begin: text = '1'
16.6129 	EXP 	begin: text = '1'
16.6190 	EXP 	begin: text = '1'
16.6251 	EXP 	begin: text = '1'
16.6312 	EXP 	begin: text = '1'
16.6373 	EXP 	begin: text = '1'
16.6434 	EXP 	begin: text = '1'
16.6495 	EXP 	begin: text = '1'
16.6556 	EXP 	begin: text = '1'
16.6617 	EXP 	begin: text = '1'
16.6678 	EXP 	begin: text = '1'
16.6739 	EXP 	begin: text = '1'
16.6801 	EXP 	begin: text = '1'
16.6861 	EXP 	begin: text = '1'
16.6922 	EXP 	begin: text = '1'
16.6983 	EXP 	begin: text = '1'
16.7044 	EXP 	begin: text = '1'
16.7105 	EXP 	begin: text = '1'
16.7166 	EXP 	begin: text = '1'
16.7227 	EXP 	begin: text = '1'
16.7288 	EXP 	begin: text = '1'
16.7349 	EXP 	begin: text = '1'
16.7411 	EXP 	begin: text = '1'
16.7471 	EXP 	begin: text = '1'
16.7531 	EXP 	begin: text = '1'
16.7592 	EXP 	begin: text = '1'
16.7653 	EXP 	begin: text = '1'
16.7714 	EXP 	begin: text = '1'
16.7775 	EXP 	begin: text = '1'
16.7836 	EXP 	begin: text = '1'
16.7897 	EXP 	begin: text = '1'
16.7958 	EXP 	begin: text = '1'
16.8019 	EXP 	begin: text = '1'
16.8082 	EXP 	begin: text = '1'
16.8141 	EXP 	begin: text = '1'
16.8202 	EXP 	begin: text = '1'
16.8263 	EXP 	begin: text = '1'
16.8324 	EXP 	begin: text = '1'
16.8385 	EXP 	begin: text = '1'
16.8446 	EXP 	begin: text = '1'
16.8507 	EXP 	begin: text = '1'
16.8568 	EXP 	begin: text = '1'
16.8628 	EXP 	begin: text = '1'
16.8689 	EXP 	begin: text = '1'
16.8752 	EXP 	begin: text = '1'
16.8811 	EXP 	begin: text = '1'
16.8872 	EXP 	begin: text = '1'
16.8934 	EXP 	begin: text = '1'
16.8995 	EXP 	begin: text = '1'
16.9056 	EXP 	begin: text = '1'
16.9116 	EXP 	begin: text = '1'
16.9178 	EXP 	begin: text = '1'
16.9238 	EXP 	begin: text = '1'
16.9299 	EXP 	begin: text = '1'
16.9360 	EXP 	begin: text = '1'
16.9422 	EXP 	begin: text = '1'
16.9482 	EXP 	begin: text = '1'
16.9543 	EXP 	begin: text = '1'
16.9604 	EXP 	begin: text = '1'
16.9665 	EXP 	begin: text = '1'
16.9726 	EXP 	begin: text = '1'
16.9787 	EXP 	begin: text = '1'
16.9848 	EXP 	begin: text = '1'
16.9909 	EXP 	begin: text = '1'
16.9969 	EXP 	begin: text = '1'
17.0030 	EXP 	begin: text = '1'
17.0093 	EXP 	begin: text = '1'
17.0152 	EXP 	begin: text = '1'
17.0213 	EXP 	begin: text = '1'
17.0274 	EXP 	begin: text = '1'
17.0336 	EXP 	begin: text = '1'
17.0396 	EXP 	begin: text = '1'
17.0457 	EXP 	begin: text = '1'
17.0518 	EXP 	begin: text = '1'
17.0579 	EXP 	begin: text = '1'
17.0640 	EXP 	begin: text = '1'
17.0701 	EXP 	begin: text = '1'
17.0763 	EXP 	begin: text = '1'
17.0823 	EXP 	begin: text = '1'
17.0884 	EXP 	begin: text = '1'
17.0945 	EXP 	begin: text = '1'
17.1007 	EXP 	begin: text = '1'
17.1067 	EXP 	begin: text = '1'
17.1128 	EXP 	begin: text = '1'
17.1188 	EXP 	begin: text = '1'
17.1250 	EXP 	begin: text = '1'
17.1311 	EXP 	begin: text = '1'
17.1372 	EXP 	begin: text = '1'
17.1434 	EXP 	begin: text = '1'
17.1493 	EXP 	begin: text = '1'
17.1554 	EXP 	begin: text = '1'
17.1616 	EXP 	begin: text = '1'
17.1676 	EXP 	begin: text = '1'
17.1738 	EXP 	begin: text = '1'
17.1799 	EXP 	begin: text = '1'
17.1860 	EXP 	begin: text = '1'
17.1921 	EXP 	begin: text = '1'
17.1981 	EXP 	begin: text = '1'
17.2042 	EXP 	begin: text = '1'
17.2103 	EXP 	begin: text = '1'
17.2164 	EXP 	begin: text = '1'
17.2225 	EXP 	begin: text = '1'
17.2286 	EXP 	begin: text = '1'
17.2347 	EXP 	begin: text = '1'
17.2408 	EXP 	begin: text = '1'
17.2469 	EXP 	begin: text = '1'
17.2531 	EXP 	begin: text = '1'
17.2591 	EXP 	begin: text = '1'
17.2651 	EXP 	begin: text = '1'
17.2713 	EXP 	begin: text = '1'
17.2775 	EXP 	begin: text = '1'
17.2835 	EXP 	begin: text = '1'
17.2895 	EXP 	begin: text = '1'
17.2956 	EXP 	begin: text = '1'
17.3018 	EXP 	begin: text = '1'
17.3078 	EXP 	begin: text = '1'
17.3140 	EXP 	begin: text = '1'
17.3200 	EXP 	begin: text = '1'
17.3261 	EXP 	begin: text = '1'
17.3322 	EXP 	begin: text = '1'
17.3383 	EXP 	begin: text = '1'
17.3445 	EXP 	begin: text = '1'
17.3505 	EXP 	begin: text = '1'
17.3566 	EXP 	begin: text = '1'
17.3627 	EXP 	begin: text = '1'
17.3688 	EXP 	begin: text = '1'
17.3749 	EXP 	begin: text = '1'
17.3810 	EXP 	begin: text = '1'
17.3870 	EXP 	begin: text = '1'
17.3931 	EXP 	begin: text = '1'
17.4054 	EXP 	begin: text = '0'
17.4116 	EXP 	begin: text = '0'
17.4175 	EXP 	begin: text = '0'
17.4236 	EXP 	begin: text = '0'
17.4297 	EXP 	begin: text = '0'
17.4358 	EXP 	begin: text = '0'
17.4420 	EXP 	begin: text = '0'
17.4480 	EXP 	begin: text = '0'
17.4541 	EXP 	begin: text = '0'
17.4602 	EXP 	begin: text = '0'
17.4663 	EXP 	begin: text = '0'
17.4724 	EXP 	begin: text = '0'
17.4786 	EXP 	begin: text = '0'
17.4846 	EXP 	begin: text = '0'
17.4907 	EXP 	begin: text = '0'
17.4968 	EXP 	begin: text = '0'
17.5029 	EXP 	begin: text = '0'
17.5090 	EXP 	begin: text = '0'
17.5151 	EXP 	begin: text = '0'
17.5212 	EXP 	begin: text = '0'
17.5273 	EXP 	begin: text = '0'
17.5334 	EXP 	begin: text = '0'
17.5395 	EXP 	begin: text = '0'
17.5456 	EXP 	begin: text = '0'
17.5516 	EXP 	begin: text = '0'
17.5579 	EXP 	begin: text = '0'
17.5638 	EXP 	begin: text = '0'
17.5699 	EXP 	begin: text = '0'
17.5760 	EXP 	begin: text = '0'
17.5822 	EXP 	begin: text = '0'
17.5882 	EXP 	begin: text = '0'
17.5943 	EXP 	begin: text = '0'
17.6004 	EXP 	begin: text = '0'
17.6066 	EXP 	begin: text = '0'
17.6127 	EXP 	begin: text = '0'
17.6187 	EXP 	begin: text = '0'
17.6248 	EXP 	begin: text = '0'
17.6309 	EXP 	begin: text = '0'
17.6370 	EXP 	begin: text = '0'
17.6431 	EXP 	begin: text = '0'
17.6492 	EXP 	begin: text = '0'
17.6553 	EXP 	begin: text = '0'
17.6613 	EXP 	begin: text = '0'
17.6674 	EXP 	begin: text = '0'
17.6735 	EXP 	begin: text = '0'
17.6796 	EXP 	begin: text = '0'
17.6858 	EXP 	begin: text = '0'
17.6918 	EXP 	begin: text = '0'
17.6980 	EXP 	begin: text = '0'
17.7040 	EXP 	begin: text = '0'
17.7101 	EXP 	begin: text = '0'
17.7162 	EXP 	begin: text = '0'
17.7223 	EXP 	begin: text = '0'
17.7284 	EXP 	begin: text = '0'
17.7346 	EXP 	begin: text = '0'
17.7408 	EXP 	begin: text = '0'
17.7467 	EXP 	begin: text = '0'
17.7528 	EXP 	begin: text = '0'
17.7589 	EXP 	begin: text = '0'
17.7650 	EXP 	begin: text = '0'
17.7711 	EXP 	begin: text = '0'
17.7772 	EXP 	begin: text = '0'
17.7832 	EXP 	begin: text = '0'
17.7893 	EXP 	begin: text = '0'
17.7954 	EXP 	begin: text = '0'
17.8015 	EXP 	begin: text = '0'
17.8078 	EXP 	begin: text = '0'
17.8138 	EXP 	begin: text = '0'
17.8198 	EXP 	begin: text = '0'
17.8260 	EXP 	begin: text = '0'
17.8320 	EXP 	begin: text = '0'
17.8381 	EXP 	begin: text = '0'
17.8443 	EXP 	begin: text = '0'
17.8503 	EXP 	begin: text = '0'
17.8564 	EXP 	begin: text = '0'
17.8625 	EXP 	begin: text = '0'
17.8686 	EXP 	begin: text = '0'
17.8749 	EXP 	begin: text = '0'
17.8808 	EXP 	begin: text = '0'
17.8869 	EXP 	begin: text = '0'
17.8930 	EXP 	begin: text = '0'
17.9044 	EXP 	Imported trials.csv as conditions, 9 conditions, 3 params
17.9049 	EXP 	Created sequence: sequential, trialTypes=9, nReps=1, seed=None
17.9053 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimulus', 'stimuli/b10.png'), ('choices', 'choices/b10_1.png,choices/b10_2.png,choices/b10_3.png,choices/b10_4.png,choices/b10_5.png,choices/b10_6.png'), ('correct', 2)])
18.0515 	EXP 	begin: autoDraw = False
18.0515 	EXP 	Stimuli: image = 'stimuli/b10.png'
18.0515 	EXP 	choice_1: image = 'choices/b10_1.png'
18.0515 	EXP 	choice_1: autoDraw = True
18.0515 	EXP 	choice_1: texRes = 128.0
18.0515 	EXP 	choice_1: pos = [0.1, 0.13]
